Date,Close,Volume,Open,High,Low
2018-12-4,287.75,191,290.5,290.5,284.75
2018-12-6,291,288,284.5,293.5,282
2018-12-7,288,191,290.25,293.75,287
2018-12-10,289,264,287.75,291.25,283.75
2018-12-11,292,256,290.5,293,286.5
2018-12-12,294.5,288,290.75,298.25,290.75
2018-12-13,293.5,164,296.75,297.5,292.25
2018-12-14,287.5,186,293.75,294,287.5
2018-12-17,288,166,287.5,289.75,286.25
2018-12-18,287,545,288,295,285.75
2018-12-19,286.5,190,286.5,289.75,286
2018-12-20,278.25,535,287,287.25,277.25
2018-12-21,277.25,679,278.25,278.25,272.75
2018-12-24,275.75,116,276.5,277.25,275.25
2018-12-26,275.5,167,275.5,276,274.25
2018-12-27,273.5,236,275,276.75,272.5
2018-12-28,273.5,446,273.75,274.25,271.25
2018-12-31,275.25,119,275,275.75,273.5
2019-1-2,278.25,238,275.25,278.25,273.75
2019-1-3,278.5,258,278.25,281.25,278
2019-1-4,280,222,278,280.25,277.5
2019-1-7,279.5,295,279.5,280.25,276.5
2019-1-8,282.75,214,277.75,283.25,277.5
2019-1-9,285.75,279,283,286,282.25
2019-1-10,288.75,387,285.5,289.5,285
2019-1-11,294.75,589,289,295,287.75
2019-1-14,300,1029,294.75,303.5,292.5
2019-1-15,292.5,565,300.75,300.75,291.75
2019-1-16,295.5,240,294.5,296.75,293
2019-1-17,295.75,246,296,298.75,295
2019-1-18,298.75,166,296,299.5,296
2019-1-22,297,220,298,299.75,296
2019-1-23,294.75,252,296.75,297,289
2019-1-24,290.75,245,294,296,290
2019-1-25,291,151,291,292.75,290.25
2019-1-28,285.5,597,291,294.5,278
2019-1-29,282,341,284.75,288,281.75
2019-1-30,282.25,640,282.75,285,280
2019-1-31,282.5,469,281.5,283.75,280.75
2019-2-1,288.5,474,283.75,289.75,283.75
2019-2-4,289,377,291,294.5,288.5
2019-2-5,291.25,132,289.25,293,289.25
2019-2-6,287.5,369,291.5,292.5,286.5
2019-2-7,286.25,186,287,288.25,285.25
2019-2-8,284.25,458,287.25,288.25,283.5
2019-2-11,282.25,539,284.75,285.25,281
2019-2-12,287,490,282,287.75,281
2019-2-13,281.75,444,286,287.75,281.5
2019-2-14,282,428,282,284,281
2019-2-15,280.75,417,285,285,279.25
2019-2-19,275.5,499,281.5,282.25,275
2019-2-20,274,755,277.25,279.5,268.25
2019-2-21,275.5,602,276,277.25,273.25
2019-2-22,274.25,405,275.75,276.25,273
2019-2-25,272,459,274,276,270
2019-2-26,268,538,273,273.25,266.75
2019-2-27,266,734,267.75,267.75,262.5
2019-2-28,264,603,266.75,270.5,262
2019-3-1,264.25,428,267.25,267.25,260
2019-3-4,265,416,265,268.5,260.5
2019-3-5,266,202,266.75,266.75,262
2019-3-6,269,620,265.5,277,265.25
2019-3-7,265.5,341,268.25,270.5,264.5
2019-3-8,263.5,223,265,265.25,262.25
2019-3-11,262.5,216,263,264.75,262
2019-3-12,268,402,261.75,269,260
2019-3-13,269.25,293,269,272.25,266.25
2019-3-14,273.5,231,270,274,269.75
2019-3-15,277,347,273.75,277,272.5
2019-3-18,278,249,277,280,273
2019-3-19,273,354,278,279,271.75
2019-3-20,274.5,236,272.75,275,271
2019-3-21,280.75,337,273.25,281,272
2019-3-22,278.5,542,280,284.5,276.5
2019-3-25,275.25,256,280,280,272.75
2019-3-26,273,144,275.5,277,273
2019-3-27,269.75,315,272.75,274,267
2019-3-28,264.75,529,269.75,270,264.5
2019-3-29,269,459,265,269.75,265
2019-4-1,278.5,644,273,279.25,271.5
2019-4-2,278,184,278,279,276.25
2019-4-3,285.25,763,277.5,288.75,277.25
2019-4-4,288.5,598,286,291,283.75
2019-4-5,287.5,280,288.25,290,286.25
2019-4-8,287.5,598,288,289.75,284.25
2019-4-9,281.25,557,288,288.25,276.5
2019-4-10,279,309,282,282,277
2019-4-11,280,243,279.25,280.25,278
2019-4-12,287.25,417,281,289.5,280.5
2019-4-15,289.25,291,285.75,289.75,285.5
2019-4-16,294.75,579,289,297.75,287
2019-4-17,299.75,475,295,300,294.75
2019-4-18,278.25,472,280.75,281,271.5
2019-4-22,280.5,292,277.25,280.5,275.25
2019-4-23,282.75,776,280.25,283.5,280.25
2019-4-24,284,629,282.75,286.75,281.75
2019-4-25,288.5,655,284.5,289,284.5
2019-4-26,294.75,672,288.25,295,285.25
2019-4-29,297.5,999,295,301.5,293.5
2019-4-30,288.25,575,295.5,296.5,287.5
2019-5-1,294.75,400,290.25,298.25,288.5
2019-5-2,282,508,292.75,296.5,281
2019-5-3,284,395,285,288.5,281.5
2019-5-6,277.5,875,283,283,264
2019-5-7,278.75,279,277,279.75,273.25
2019-5-8,278.5,111,279,281,276.5
2019-5-9,282,151,278.5,283.25,277.5
2019-5-10,286.25,209,282.75,289.5,282.75
2019-5-13,283.25,228,285.25,287.25,278
2019-5-14,286,241,283.25,286.75,278.25
2019-5-15,287.75,270,286,292,284.5
2019-5-16,294.25,347,288,296.25,288
2019-5-17,294,237,297,298,293.25
2019-5-20,296.5,278,293,298,292
2019-5-21,308.5,691,297.25,309,296.5
2019-5-22,310.25,1449,313,322.75,309
2019-5-23,304.5,640,310.25,319.75,303.75
2019-5-24,308.5,390,305.5,313.75,305.25
2019-5-28,316.75,374,310.25,318.5,310
2019-5-29,315,653,316.5,325,306.75
2019-5-30,318,463,314.5,320.75,313.25
2019-5-31,314.5,556,318,319.75,312.25
2019-6-3,305.25,815,317,319,304.25
2019-6-4,304,282,312,312,301.75
2019-6-5,291.75,862,304,304,291
2019-6-6,300.25,447,291,301.75,290
2019-6-7,296,293,298.25,300.25,294.5
2019-6-10,295,507,296,296.25,291.75
2019-6-11,303.75,576,297.5,305.5,293.5
2019-6-12,300.5,458,304.5,307.25,299.75
2019-6-13,304.5,695,300.75,306,294.75
2019-6-14,302.75,642,304.75,312.75,300.25
2019-6-17,297.5,609,303.25,307.75,296
2019-6-18,297.5,448,301.25,301.25,295
2019-6-19,285.5,1368,294.25,297.5,285
2019-6-20,283.75,556,285.75,288.5,283.25
2019-6-21,276.5,665,282.5,284.75,272.5
2019-6-24,276.5,461,275.75,277.25,272.75
2019-6-25,276,309,276.5,280.25,275
2019-6-26,278.75,394,276,279.75,274.5
2019-6-27,279.5,407,277.75,286.5,277.75
2019-6-28,276.5,255,278,284,274
2019-7-1,284.75,442,277.5,285.75,275.75
2019-7-2,288.5,262,282.25,289,282.25
2019-7-3,288,111,286.25,289.25,286.25
2019-7-5,278.5,310,287,287,277
2019-7-8,279.25,123,282.5,282.5,277.25
2019-7-9,276,297,280,284.5,275
2019-7-10,275.5,141,276,277.5,275
2019-7-11,280.75,320,275,281.25,273
2019-7-12,283.75,273,280.75,284.75,278.75
2019-7-15,284,192,283.5,284.5,279.5
2019-7-16,279,196,282,282.75,278
2019-7-17,281.25,295,280.5,285,278.25
2019-7-18,275.25,525,280.75,281.5,270
2019-7-19,272.25,510,271.5,275,269
2019-7-22,267,325,274.5,275,266.25
2019-7-23,266.25,370,267.75,269,265
2019-7-24,265.75,374,267.5,271,265.5
2019-7-25,267.5,236,266.5,270,266
2019-7-26,263,350,267.5,269.5,262.5
2019-7-29,264.25,322,263,265,262
2019-7-30,263.75,357,264.75,265.25,262
2019-7-31,263.75,410,263.5,264,262
2019-8-1,265.25,483,263.25,267.75,263.25
2019-8-2,270,548,266.5,274.75,265.25
2019-8-5,267.5,263,272.25,272.25,265.75
2019-8-6,267.25,166,268.25,269.75,266.5
2019-8-7,267,196,265.25,270.25,265.25
2019-8-8,274,273,268,274.5,268
