Date,Humid
2015-6-15,46.65125
2015-6-16,48.39458333
2015-6-17,60.61875
2015-6-18,77.0725
2015-6-19,66.915
2015-6-20,58.20875
2015-6-21,45.41521739
2015-6-22,48.605
2015-6-23,50.44125
2015-6-24,57.59625
2015-6-25,87.02083333
2015-6-26,80.13
2015-6-27,76.89791667
2015-6-28,74.95625
2015-6-29,67.41
2015-6-30,61.24041667
2015-7-1,79.07041667
2015-7-2,75.345
2015-7-3,72.47958333
2015-7-4,63.34666667
2015-7-5,63.99208333
2015-7-6,61.53708333
2015-7-7,64.26166667
2015-7-8,63.66083333
2015-7-9,62.16583333
2015-7-10,64.34666667
2015-7-11,79.58291667
2015-7-12,74.4225
2015-7-13,67.66458333
2015-7-14,74.18916667
2015-7-15,62.59208333
2015-7-16,60.31541667
2015-7-17,71.645
2015-7-18,69.14833333
2015-7-19,67.00416667
2015-7-20,68.48125
2015-7-21,88.18583333
2015-7-22,79.48958333
2015-7-23,82.72625
2015-7-24,87.79875
2015-7-25,83.12958333
2015-7-26,77.33416667
2015-7-27,66.00791667
2015-7-28,71.88708333
2015-7-29,75.11791667
2015-7-30,71.45291667
2015-7-31,68.07583333
2015-8-1,64.66583333
2015-8-2,81.07958333
2015-8-3,69.1
2015-8-4,69.3875
2015-8-5,67.14416667
2015-8-6,81.47958333
2015-8-7,79.72125
2015-8-8,79.00208333
2015-8-9,84.68958333
2015-8-10,77.14958333
2015-8-11,89.07583333
2015-8-12,79.00958333
2015-8-13,75.79625
2015-8-14,73.64625
2015-8-15,86.855
2015-8-16,92.31541667
2015-8-17,87.205
2015-8-18,82.03791667
2015-8-19,84.34125
2015-8-20,94.28833333
2015-8-21,95.60958333
2015-8-22,96.8225
2015-8-23,91.36291667
2015-8-24,89.76458333
2015-8-25,82.88375
2015-8-26,79.90125
2015-8-27,91.48
2015-8-28,95.84458333
2015-8-29,93.07416667
2015-8-30,92.6425
2015-8-31,91.89708333
2015-9-1,88.35958333
2015-9-2,83.13125
2015-9-3,68.1925
2015-9-4,74.04916667
2015-9-5,72.14833333
2015-9-6,63.15666667
2015-9-7,86.315
2015-9-8,69.66333333
2015-9-9,92.66416667
2015-9-10,64.16791667
2015-9-11,67.94041667
2015-9-12,69.52083333
2015-9-13,68.75916667
2015-9-14,65.90875
2015-9-15,61.77041667
2015-9-16,67.40625
2015-9-17,66.97291667
2015-9-18,71.15125
2015-9-19,84.27666667
2015-9-20,61.57
2015-9-21,71.79041667
2015-9-22,65.625
2015-9-23,86.75458333
2015-9-24,81.72291667
2015-9-25,97.40541667
2015-9-26,78.78916667
2015-9-27,75.58666667
2015-9-28,64.72708333
2015-9-29,59.09583333
2015-9-30,66.14333333
2015-10-1,76.87791667
2015-10-2,61.29458333
2015-10-3,66.02
2015-10-4,57.30083333
2015-10-5,73.135
2015-10-6,67.15375
2015-10-7,63.09041667
2015-10-8,64.34041667
2015-10-9,52.22916667
2015-10-10,86.69
2015-10-11,85.05291667
2015-10-12,55.86375
2015-10-13,60.69791667
2015-10-14,55.63791667
2015-10-15,66.02458333
2015-10-16,61.50541667
2015-10-17,66.37791667
2015-10-18,52.22541667
2015-10-19,66.88916667
2015-10-20,57.18791667
2015-10-21,48.84375
2015-10-22,44.82125
2015-10-23,35.85708333
2015-10-24,55.36041667
2015-10-25,49.57625
2015-10-26,66.51958333
2015-10-27,68.1075
2015-10-28,62.30833333
2015-10-29,63.5575
2015-10-30,63.60333333
2015-10-31,53.67875
2015-11-1,59.50684211
2015-11-2,75.14666667
2015-11-3,50.66416667
2015-11-4,46.69375
2015-11-5,47.15272727
2015-11-6,61.50125
2015-11-7,49.05041667
2015-11-8,57.975
2015-11-9,95.15166667
2015-11-10,94.76416667
2015-11-11,94.9525
2015-11-12,88.30125
2015-11-13,86.32291667
2015-11-14,79.69791667
2015-11-15,55.25708333
2015-11-16,64.67833333
2015-11-17,78.81
2015-11-18,66.22333333
2015-11-19,72.85041667
2015-11-20,69.82291667
2015-11-21,73.9425
2015-11-22,70.13916667
2015-11-23,64.43625
2015-11-24,70.14333333
2015-11-25,71.03125
2015-11-26,72.04583333
2015-11-27,71.94541667
2015-11-28,77.13166667
2015-11-29,77.42666667
2015-11-30,85.50041667
2015-12-1,91.01625
2015-12-2,93.63375
2015-12-3,83.965
2015-12-4,80.02958333
2015-12-5,71.4475
2015-12-6,69.52416667
2015-12-7,71.88166667
2015-12-8,80.50625
2015-12-9,94.73375
2015-12-10,88.95833333
2015-12-11,81.47916667
2015-12-12,82.77041667
2015-12-13,85.45583333
2015-12-14,87.97416667
2015-12-15,87.17791667
2015-12-16,80.19041667
2015-12-17,77.57875
2015-12-18,82.82708333
2015-12-19,75.48375
2015-12-20,80.16791667
2015-12-21,90.565
2015-12-22,90.48416667
2015-12-23,86.14458333
2015-12-24,83.28166667
2015-12-25,81.40833333
2015-12-26,69.11875
2015-12-27,68.73083333
2015-12-28,70.73083333
2015-12-29,75.05541667
2015-12-30,76.97666667
2015-12-31,79.5325
2016-1-1,83.87208333
2016-1-2,80.3175
2016-1-3,84.6275
2016-1-4,76.82875
2016-1-5,70.2225
2016-1-6,75.41666667
2016-1-7,78.74833333
2016-1-8,76.67625
2016-1-9,72.30208333
2016-1-10,68.98458333
2016-1-11,71.27125
2016-1-12,74.0175
2016-1-13,77.58458333
2016-1-14,76.445
2016-1-15,80.00583333
2016-1-16,74.26958333
2016-1-17,75.87625
2016-1-18,79.67
2016-1-19,77.73208333
2016-1-20,70.03416667
2016-1-21,69.93583333
2016-1-22,70.35166667
