Date,Humid
2015-1-16,86.2737931
2015-1-17,77.11833333
2015-1-18,76.24538462
2015-1-19,82.0525
2015-1-20,85.31470588
2015-1-21,87.09553846
2015-1-22,88.06625
2015-1-23,76.1732
2015-1-24,80.2448
2015-1-25,89.36681159
2015-1-26,84.4604878
2015-1-27,89.78271429
2015-1-28,79.28096154
2015-1-29,78.55384615
2015-1-30,68.02571429
2015-1-31,79.95127273
2015-2-1,95.17225
2015-2-2,79.73178571
2015-2-3,76.46395833
2015-2-4,81.5754878
2015-2-5,71.72884615
2015-2-6,71.56916667
2015-2-7,79.8375
2015-2-8,78.1626
2015-2-9,92.11891892
2015-2-10,77.26055556
2015-2-11,77.86017241
2015-2-12,65.46810345
2015-2-13,68.5252
2015-2-14,60.66087719
2015-2-15,51.37229167
2015-2-16,66.34074627
2015-2-17,65.96176471
2015-2-18,69.06348315
2015-2-19,56.2626
2015-2-20,59.114
2015-2-21,84.28221053
2015-2-22,68.21071429
2015-2-23,55.72291667
2015-2-24,61.79645833
2015-2-25,63.76918367
2015-2-26,83.55898438
2015-2-27,68.19333333
2015-2-28,69.15490909
2015-3-1,88.85677419
2015-3-2,76.64509804
2015-3-3,87.88655172
2015-3-4,72.30516667
2015-3-5,57.98416667
2015-3-6,70.92645833
2015-3-7,68.456875
2015-3-8,76.62729167
2015-3-9,82.17431373
2015-3-10,92.67294737
2015-3-11,85.50246377
2015-3-12,75.56711538
2015-3-13,75.72811321
2015-3-14,85.07202247
2015-3-15,62.88630435
2015-3-16,53.291875
2015-3-17,62.01314815
2015-3-18,52.05208333
2015-3-19,57.69306122
2015-3-20,88.29106061
2015-3-21,76.73320755
2015-3-22,62.87333333
2015-3-23,73.04698113
2015-3-24,82.38881356
2015-3-25,91.36313131
2015-3-26,74.85365079
2015-3-27,56.01346939
2015-3-28,57.74208333
2015-3-29,59.6855102
2015-3-30,54.81916667
2015-3-31,46.223125
2015-4-1,52.15895833
2015-4-2,70.77194444
2015-4-3,57.812
2015-4-4,50.57833333
2015-4-5,40.3075
2015-4-6,58.4279661
2015-4-7,93.9504
2015-4-8,87.88244681
2015-4-9,82.84
2015-4-10,64.67387097
2015-4-11,58.0525
2015-4-12,53.1598
2015-4-13,58.35316667
2015-4-14,42.60604167
2015-4-15,45.13625
2015-4-16,73.68461538
2015-4-17,71.27166667
2015-4-18,62.22666667
2015-4-19,81.22774648
2015-4-20,85.08422222
2015-4-21,49.2432
2015-4-22,52.93622642
2015-4-23,37.02083333
2015-4-24,42.530625
2015-4-25,82.72658537
2015-4-26,73.66446154
2015-4-27,58.68895833
2015-4-28,59.823125
2015-4-29,56.66375
2015-4-30,56.02938776
2015-5-1,56.08979167
2015-5-2,45.45729167
2015-5-3,46.99145833
2015-5-4,66.84893939
2015-5-5,70.60127273
2015-5-6,70.14415385
2015-5-7,54.69204082
2015-5-8,90.17822917
2015-5-9,90.76480392
2015-5-10,88.49602151
2015-5-11,86.49047059
2015-5-12,59.05673469
2015-5-13,62.51520833
2015-5-14,70.87529412
2015-5-15,80.6984507
2015-5-16,87.50431034
2015-5-17,82.27985507
2015-5-18,72.52207547
2015-5-19,59.77816327
2015-5-20,67.57745098
2015-5-21,67.97785714
2015-5-22,50.87895833
2015-5-23,49.58020833
2015-5-24,55.91153846
2015-5-25,74.35516129
2015-5-26,83.85
2015-5-27,73.53509091
2015-5-28,65.58574074
2015-5-29,80.73048387
2015-5-30,92.89932692
2015-5-31,83.53568966
2015-6-1,80.00366197
2015-6-2,71.24078431
2015-6-3,75.17269231
2015-6-4,75.4509434
2015-6-5,81.48684211
2015-6-6,69.314375
2015-6-7,77.10936508
2015-6-8,85.81387755
2015-6-9,68.39854167
2015-6-10,62.92326531
2015-6-11,69.6154386
2015-6-12,79.37765625
2015-6-13,81.05306667
2015-6-14,84.28757143
2015-6-15,86.66732143
2015-6-16,87.78865169
2015-6-17,90.14641791
2015-6-18,89.84914634
2015-6-19,88.31892308
2015-6-20,81.7280597
2015-6-21,83.1453125
2015-6-22,82.93071429
2015-6-23,67.0354
2015-6-24,82.02915254
2015-6-25,85.69154762
2015-6-26,92.40154639
2015-6-27,78.72741935
2015-6-28,81.07916667
2015-6-29,85.77841463
2015-6-30,78.029
2015-7-1,83.93113208
2015-7-2,75.92981132
2015-7-3,77.7
2015-7-4,80.16392405
2015-7-5,73.64170213
2015-7-6,79.58127273
2015-7-7,87.19795181
2015-7-8,86.71151515
2015-7-9,93.61951923
2015-7-10,82.59551724
2015-7-11,86.94746032
2015-7-12,84.7416129
2015-7-13,82.04169811
2015-7-14,74.74387755
2015-7-15,74.71122449
2015-7-16,82.34947368
2015-7-17,82.60806452
2015-7-18,79.6784
2015-7-19,83.41253968
2015-7-20,88.76717647
2015-7-21,75.2586
2015-7-22,70.84096154
2015-7-23,67.169375
2015-7-24,71.15895833
2015-7-25,78.28481481
2015-7-26,82.25764706
2015-7-27,86.805
2015-7-28,83.39076923
2015-7-29,81.14442857
2015-7-30,63.9318
2015-7-31,68.62520833
2015-8-1,61.47229167
2015-8-2,71.75058824
2015-8-3,70.33354167
2015-8-4,67.92229167
2015-8-5,73.771875
2015-8-6,72.96684211
2015-8-7,69.574375
2015-8-8,78.31346939
2015-8-9,91.20192771
2015-8-10,91.83529412
2015-8-11,73.70404255
2015-8-12,72.2712766
2015-8-13,80.0865625
2015-8-14,76.52916667
2015-8-15,77.96314815
2015-8-16,74.16375
2015-8-17,74.49061224
2015-8-18,86.88
2015-8-19,80.66836066
2015-8-20,70.77875
2015-8-21,67.80795918
2015-8-22,75.671
2015-8-23,84.35112676
2015-8-24,64.12045455
2015-8-25,66.671875
2015-8-26,72.053
2015-8-27,74.74708333
2015-8-28,75.80354167
2015-8-29,77.58857143
2015-8-30,88.50759036
2015-8-31,86.47787879
2015-9-1,77.50490196
2015-9-2,72.51145833
2015-9-3,69.11367347
2015-9-4,66.15479167
2015-9-5,70.9145098
2015-9-6,64.897
2015-9-7,68.585
2015-9-8,85.2458209
2015-9-9,85.83046875
2015-9-10,79.0883871
2015-9-11,86.38
2015-9-12,71.0855102
2015-9-13,62.95081633
2015-9-14,60.16583333
2015-9-15,56.69291667
2015-9-16,61.82020833
2015-9-17,65.11653061
2015-9-18,80.08666667
2015-9-19,83.12632075
2015-9-20,63.47018868
2015-9-21,60.7706383
2015-9-22,59.0948
2015-9-23,56.31934783
2015-9-24,62.59083333
2015-9-25,66.626875
2015-9-26,69.66833333
2015-9-27,76.22291667
2015-9-28,81.53938776
2015-9-29,83.61408163
2015-9-30,66.5644
2015-10-1,66.489375
2015-10-2,66.91115385
2015-10-3,62.48846154
2015-10-4,83.49577465
2015-10-5,87.4731746
2015-10-6,88.85240964
2015-10-7,85.65341176
2015-10-8,76.07267857
2015-10-9,75.48
2015-10-10,73.7737037
2015-10-11,63.26666667
2015-10-12,54.77604167
2015-10-13,51.01854167
2015-10-14,55.07208333
2015-10-15,56.26729167
2015-10-16,44.74163265
2015-10-17,49.935625
2015-10-18,52.2075
2015-10-19,40.43375
2015-10-20,37.54833333
2015-10-21,59.52218182
2015-10-22,66.468125
2015-10-23,72.10777778
2015-10-24,82.92508475
2015-10-25,74.75169231
2015-10-26,56.80875
2015-10-27,85.65026316
2015-10-28,94.66164948
2015-10-29,75.36907407
2015-10-30,78.09169811
2015-10-31,88.6465
2015-11-1,88.30921053
2015-11-2,69.84541667
2015-11-3,93.82195122
2015-11-4,93.9958
2015-11-5,87.60131148
2015-11-6,83.40096386
2015-11-7,68.944375
2015-11-8,63.295625
2015-11-9,61.04958333
2015-11-10,64.13020833
2015-11-11,68.45612245
2015-11-12,71.61238095
2015-11-13,51.875
2015-11-14,52.92604167
2015-11-15,50.90854167
2015-11-16,74.63344262
2015-11-17,93.13468085
2015-11-18,84.19014286
2015-11-19,60.5438
2015-11-20,53.91204082
2015-11-21,84.93117647
2015-11-22,79.30104167
2015-11-23,69.95791667
2015-11-24,80.08229167
2015-11-25,68.9198
2015-11-26,77.88634615
2015-11-27,94.24933333
2015-11-28,90.70761905
2015-11-29,83.33294118
2015-11-30,90.8408
2015-12-1,88.69896552
2015-12-2,88.50770115
2015-12-3,88.19719298
2015-12-4,92.5024
2015-12-5,94.60304348
2015-12-6,88.98296296
2015-12-7,96.19927835
2015-12-8,92.33342466
2015-12-9,76.18676471
2015-12-10,71.12734694
2015-12-11,83.84288136
2015-12-12,94.65455696
2015-12-13,93.35638889
2015-12-14,88.68883721
2015-12-15,88.405
2015-12-16,86.33516667
2015-12-17,68.48326923
2015-12-18,68.75979592
2015-12-19,64.06020833
2015-12-20,65.45083333
2015-12-21,84.92615385
2015-12-22,93.6116129
2015-12-23,95.99047619
2015-12-24,80.23267857
2015-12-25,85.06520833
2015-12-26,92.52575342
2015-12-27,94.21292135
2015-12-28,92.36557895
2015-12-29,87.16603175
2015-12-30,80.9255102
2015-12-31,82.09403509
2016-1-1,80.32314815
2016-1-2,76.59
2016-1-3,77.4292
2016-1-4,69.3732
2016-1-5,77.408125
2016-1-6,73.97166667
2016-1-7,68.22269231
2016-1-8,94.34319588
2016-1-9,95.27234783
2016-1-10,80.10574713
2016-1-11,78.4856
2016-1-12,76.30851351
2016-1-13,71.76520833
2016-1-14,75.54604167
2016-1-15,86.92725806
2016-1-16,81.43690909
2016-1-17,68.77275362
2016-1-18,65.326
2016-1-19,67.71745098
2016-1-20,85.57404255
2016-1-21,85.49
2016-1-22,84.11839286
2016-1-23,86.10610169
2016-1-24,79.11333333
2016-1-25,82.76018519
2016-1-26,82.38883333
2016-1-27,69.45781818
2016-1-28,72.166875
2016-1-29,70.90962264
2016-1-30,77.19791667
2016-1-31,87.07918033
2016-2-1,80.02653061
2016-2-2,92.25626506
2016-2-3,90.70582278
2016-2-4,69.44557692
2016-2-5,76.50648148
2016-2-6,77.50530612
2016-2-7,71.283125
2016-2-8,83.13082474
2016-2-9,74.97211111
2016-2-10,66.84622642
2016-2-11,62.66458333
2016-2-12,77.38025316
2016-2-13,51.964375
2016-2-14,77.88928571
2016-2-15,95.51211268
2016-2-16,92.3956
2016-2-17,79.01092308
2016-2-18,81.31979592
2016-2-19,62.01375
2016-2-20,45.63354167
2016-2-21,73.15591837
2016-2-22,72.83313725
2016-2-23,74.16333333
2016-2-24,81.90317073
2016-2-25,73.75320755
2016-2-26,72.67211538
2016-2-27,71.849375
2016-2-28,59.75408163
2016-2-29,66.47
2016-3-1,80.70516129
2016-3-2,61.72134615
2016-3-3,84.52305556
2016-3-4,78.80919355
2016-3-5,84.135
2016-3-6,71.0252
2016-3-7,71.3352
2016-3-8,71.00416667
2016-3-9,82.18410714
2016-3-10,85.79257576
2016-3-11,82.49677966
2016-3-12,84.2627451
2016-3-13,95.57207207
2016-3-14,96.16721519
2016-3-15,89.9876
2016-3-16,72.39853333
2016-3-17,50.08215686
2016-3-18,52.90333333
2016-3-19,55.74
2016-3-20,69.49140351
2016-3-21,57.849375
2016-3-22,51.24395833
2016-3-23,62.43458333
2016-3-24,86.0422093
2016-3-25,74.9222807
2016-3-26,72.20354167
2016-3-27,74.83490196
2016-3-28,76.0122807
2016-3-29,61.76791667
2016-3-30,76.51353659
2016-3-31,86.85818182
2016-4-1,76.95537037
2016-4-2,60.69
2016-4-3,49.299375
2016-4-4,57.28346154
2016-4-5,62.78854167
2016-4-6,75.24522388
2016-4-7,74.93354839
2016-4-8,70.18491525
2016-4-9,52.60326531
2016-4-10,74.815
2016-4-11,84.77139535
2016-4-12,48.17729167
2016-4-13,57.88583333
2016-4-14,53.32854167
2016-4-15,46.75025641
2016-4-16,52.55645833
2016-4-17,50.26395833
2016-4-18,42.86583333
2016-4-19,54.18959184
2016-4-20,76.54117647
2016-4-21,87.59391753
2016-4-22,85.78104478
2016-4-23,72.65632653
2016-4-24,71.68823529
2016-4-25,57.85479167
2016-4-26,71.43694915
2016-4-27,92.44407407
2016-4-28,87.19662162
2016-4-29,83.61571429
2016-4-30,94.59858974
2016-5-1,95.99201923
2016-5-2,87.85050633
2016-5-3,69.03354167
2016-5-4,68.6990566
2016-5-5,66.087
2016-5-6,54.59604167
2016-5-7,57.88186441
2016-5-8,70.47821429
2016-5-9,92.1077027
2016-5-10,91.57574713
2016-5-11,90.62806818
2016-5-12,84.40657534
2016-5-13,63.91708333
2016-5-14,76.05012658
2016-5-15,52.71875
2016-5-16,62.24291667
2016-5-17,82.98574074
2016-5-18,69.12122807
2016-5-19,57.44877551
2016-5-20,56.78104167
2016-5-21,51.02734694
2016-5-22,44.515625
2016-5-23,48.08958333
2016-5-24,54.91166667
2016-5-25,72.49458333
2016-5-26,83.10375
2016-5-27,83.48338983
2016-5-28,79.83746032
2016-5-29,75.78136364
2016-5-30,62.97020408
2016-5-31,70.45016949
2016-6-1,83.68691176
2016-6-2,60.69875
2016-6-3,58.5775
2016-6-4,74.57847458
2016-6-5,67.79137255
2016-6-6,47.380625
2016-6-7,48.54458333
2016-6-8,53.72375
2016-6-9,55.63717391
2016-6-10,61.07978723
2016-6-11,61.41085106
2016-6-12,60.3692
2016-6-13,48.74282609
2016-6-14,75.56177419
2016-6-15,75.40377358
2016-6-16,64.89829787
2016-6-17,65.84723404
2016-6-18,55.42377778
2016-6-19,61.39553191
2016-6-20,64.01893617
2016-6-21,65.35232143
