Date,Close,Volume,Open,High,Low
2018-3-15,513.5,23225,525.25,531.25,513
2018-3-16,499.5,32624,512.25,515.5,498.75
2018-3-19,470.25,62897,493,495,469.5
2018-3-20,470,34422,470.25,479.25,467
2018-3-21,465.5,32176,470,470.25,458.25
2018-3-22,471,27579,467.5,475,463.25
2018-3-23,479.25,26428,470,481.25,464
2018-3-26,468.25,26239,483,485.5,467.25
2018-3-27,464,194,466.5,467,464.75
2018-3-28,461,17521,466.5,467,457.75
2018-3-29,467.25,22834,461.25,471.5,456
2018-4-2,467.5,23105,473.5,476.25,466.75
2018-4-3,484.75,34967,473.5,492.5,471.5
2018-4-4,486,32735,484.25,494,473.5
2018-4-5,498.5,27381,488.5,499.25,487.5
2018-4-6,506.75,30972,496.5,507.25,491.25
2018-4-9,522.75,31137,514.25,528.75,511
2018-4-10,540.5,35327,542,544.25,532.5
2018-4-11,535.75,30686,541.5,541.5,528.25
2018-4-12,526,34210,532,533.25,520.5
2018-4-13,515,35067,525.75,525.75,509.75
2018-4-16,497,34102,509.5,510,496.5
2018-4-17,499.5,29664,497.5,505,494.75
2018-4-18,507.75,26496,499.5,510.25,498.25
2018-4-19,514.5,25274,511.5,516,508.5
2018-4-20,502,26818,514,514.5,500.75
2018-4-23,502.75,31726,500.75,509,499
2018-4-24,512,30490,502.25,513.5,496.5
2018-4-25,526.5,34746,512.75,529,511.75
2018-4-26,521,35432,527,531,513
2018-4-27,530.5,31050,523,531.75,519.25
2018-4-30,537.5,32630,532.75,543.25,530.75
2018-5-1,553,31754,540,554,529.75
2018-5-2,555.25,36182,553,563,547
2018-5-3,567.75,25562,554.25,568.5,548.5
2018-5-4,555.75,27158,567.5,567.75,551.75
2018-5-7,539.5,23917,552.25,553.75,538.25
2018-5-8,538.25,23490,538.5,546.5,534.5
2018-5-9,531.5,20811,538.5,539.25,527.25
2018-5-10,527,28686,532,537.75,521
2018-5-11,518,21693,524,526.25,516
2018-5-14,509.75,27033,517.75,518.25,509
2018-5-15,509.75,27291,505.75,514.75,502.5
2018-5-16,514,19443,510,516.25,508.5
2018-5-17,519,22246,516,528,514.5
2018-5-18,538.75,27984,519,539.5,516.25
2018-5-21,526.5,27338,543,546,525
2018-5-22,540.5,36963,525,551.75,522.5
2018-5-23,551.75,34258,540.5,553,536.25
2018-5-24,549,46819,551.75,564.5,548.25
2018-5-25,564,26677,549.5,565,547.25
2018-5-29,556.5,36925,566,574.75,553.75
2018-5-30,540.75,28608,556,556,536.25
2018-5-31,542.5,24199,540,549.5,533.5
2018-6-1,540.75,30716,540.25,544,532
2018-6-4,521.5,30715,538,538.5,518.5
2018-6-5,529,35149,524.25,534.75,522.75
2018-6-6,539.75,30684,529.25,549,527
2018-6-7,544.5,38874,541.5,555.5,540.25
2018-6-8,538.25,50315,547,552.25,533
2018-6-11,534.75,37360,538.25,546.5,531
2018-6-12,553.5,38840,535.5,555.5,530.5
2018-6-13,539,40936,552.75,558,536.5
2018-6-14,538.25,23348,555,555,536.5
2018-6-15,534.25,24972,538,543.25,522.75
2018-6-18,515,1235,515,516.5,510.75
2018-6-19,499,35227,515,516.5,487.75
2018-6-20,505.75,29484,499,507.75,494.75
2018-6-21,510,29152,506.75,513.5,499
2018-6-22,505.5,20104,509.75,512.5,502.5
2018-6-25,487.5,29327,503.5,504,486.25
2018-6-26,475.5,41307,487.75,491.5,472.25
2018-6-27,478.25,34144,476,485.25,473
2018-6-28,472,28129,477.75,481.25,471.5
2018-6-29,488.5,39857,472,496.5,471.5
2018-7-2,470.75,26488,488.5,503.25,470.25
2018-7-3,484,15683,471.25,487,471
2018-7-5,503.25,26614,489.5,506,489.5
2018-7-6,513,26033,503,514.25,497.25
2018-7-9,506,15006,511,511.5,502.25
2018-7-10,494.75,23153,505,505.5,487
2018-7-11,474,25841,491.5,493.75,473.75
2018-7-12,481.25,26326,476.25,486.5,471.5
2018-7-13,491.75,21461,480.75,493,478.25
2018-7-16,484.5,17416,489.75,492.75,482
2018-7-17,490.75,21137,487,499.5,485
2018-7-18,487.75,16606,490.75,497.75,487.25
2018-7-19,496.5,18474,488,497.5,485
2018-7-20,508.5,25915,497,513,496.5
2018-7-23,510.75,24003,509.25,518,506.25
2018-7-24,509.75,28895,509,516,502.25
2018-7-25,540.75,47705,510,544.75,510
2018-7-26,534,43888,540,553.5,527.5
2018-7-27,532.5,28872,532.75,538,525.75
2018-7-30,547.75,29200,536.25,553,535.25
2018-7-31,556.5,40772,547,564.25,542.75
2018-8-1,563.75,34233,556.25,569.25,553
2018-8-2,569.25,51976,564,597.25,563.5
2018-8-3,567.25,29395,571.75,577.25,564.25
2018-8-6,614,26411,596,615,591.25
2018-8-7,607.25,30092,613.75,626,606
2018-8-8,610.75,32467,608.5,617.75,605
2018-8-9,604.25,29569,611.75,614,601.25
2018-8-10,585,44773,604.75,610.5,584.5
2018-8-13,567,33759,575.75,587,566
2018-8-14,572.5,26536,567,578.25,565.75
2018-8-15,562.75,36093,574,576,560.75
2018-8-16,575,25297,563.25,579.5,561.25
2018-8-17,592,32257,577,596,569
2018-8-20,574.75,24313,593,594.25,572
2018-8-21,562.25,24314,579,579,560.75
2018-8-22,557.25,29604,562,566.75,552
2018-8-23,554.5,27749,569,569,545.75
2018-8-24,546.75,21499,555.5,555.5,545.25
2018-8-27,530,37133,546.25,546.75,529
2018-8-28,527.75,32290,529.5,537.25,526.75
2018-8-29,549.25,46250,527.25,553,526.25
2018-8-30,541,27721,551.75,557.75,536.25
2018-8-31,553.25,25678,542.25,554.5,541.75
2018-9-4,537,29520,549,549,527.25
2018-9-5,528,16539,537.25,544.5,527.5
2018-9-6,516.75,25510,528.25,529.75,516.25
2018-9-7,514.75,25897,516.5,518.75,511.5
2018-9-10,530.75,19555,515.25,532,511.5
2018-9-11,522.75,18395,530.5,535.75,521.25
2018-9-12,506.75,38109,522.25,531,501.75
2018-9-13,501.75,29891,504.5,510.25,498.75
2018-9-14,516.25,22014,501.5,518.5,500
2018-9-17,512.75,18390,517.5,522.75,511.25
2018-9-18,516,17397,511.75,521,510.75
2018-9-19,526.25,23579,516.75,527.5,516
2018-9-20,527,17635,526.25,529.75,519
2018-9-21,525.25,14358,525,528.25,519.5
2018-9-24,529,15947,525.25,534.25,523.5
2018-9-25,522,20446,528.25,530,518.5
2018-9-26,521,13960,522.25,530,520.25
2018-9-27,517.25,13631,519.5,526.5,515.75
2018-9-28,511.25,26359,516.5,524.25,510
2018-10-1,511.5,22671,513.25,517.75,506.5
2018-10-2,522.5,33247,512.5,526.75,507.5
2018-10-3,518.75,19959,524.25,530.75,517.75
2018-10-4,522.25,17382,518.75,525.5,518
2018-10-5,524.25,16116,522,528.5,520.25
2018-10-8,517.5,17872,526.5,528.75,516
2018-10-9,519.5,18629,517.5,524.5,515.5
2018-10-10,516.25,12081,521,522.25,515.25
2018-10-11,513.75,26546,516.25,527,510.5
2018-10-12,524.25,19595,513.75,525,512.5
2018-10-15,531.75,20068,524.5,532.5,521.75
2018-10-16,528,16064,532.25,533.25,526.5
2018-10-17,521,11403,528.25,528.25,519.75
2018-10-18,514.75,14355,519.25,522.75,514.25
2018-10-19,516.25,11924,515,519.75,512.25
2018-10-22,507.75,26460,515,515.75,506.25
