date,ke_Close,ke_Volume,ke_Open,ke_High,ke_Low,zo_Close,zo_Volume,zo_Open,zo_High,zo_Low,zr_Close,zr_Volume,zr_Open,zr_High,zr_Low,zw_Close,zw_Volume,zw_Open,zw_High,zw_Low
2018-10-18,514.75,14355.0,519.25,522.75,514.25,295.25,497.0,293.0,300.0,292.0,11.17,927.0,11.08,11.24,11.065,513.0,40006.0,516.0,519.5,511.0
2018-10-17,521.0,11403.0,528.25,528.25,519.75,295.25,679.0,302.25,303.0,292.5,11.145,564.0,11.06,11.2,11.0,517.5,37192.0,524.0,524.5,516.0
2018-10-16,528.0,16064.0,532.25,533.25,526.5,302.25,712.0,300.75,306.0,299.75,11.075,835.0,10.92,11.165,10.88,523.5,48686.0,525.75,527.0,521.0
2018-10-15,531.75,20068.0,524.5,532.5,521.75,300.25,1868.0,287.5,307.0,283.75,10.75,549.0,10.6,10.775,10.51,525.0,49820.0,518.5,526.0,514.75
2018-10-12,524.25,19595.0,513.75,525.0,512.5,288.0,274.0,286.5,288.0,285.0,10.685,714.0,10.685,10.745,10.56,517.25,53301.0,507.75,519.0,507.25
2018-10-11,513.75,26546.0,516.25,527.0,510.5,286.5,379.0,283.25,287.25,281.0,10.685,1224.0,10.915,10.915,10.545,508.0,69134.0,510.75,521.0,506.5
2018-10-10,516.25,12081.0,521.0,522.25,515.25,284.25,413.0,286.0,290.75,283.5,10.935,1022.0,10.93,11.04,10.89,510.5,40777.0,516.75,518.0,510.25
2018-10-09,519.5,18629.0,517.5,524.5,515.5,286.0,385.0,282.25,290.0,282.25,10.95,607.0,10.85,11.045,10.815,515.0,44914.0,513.5,520.5,511.25
2018-10-08,517.5,17872.0,526.5,528.75,516.0,282.25,646.0,285.75,287.0,279.0,10.875,530.0,10.735,10.905,10.715,514.0,52634.0,524.0,525.5,512.75
2018-10-05,524.25,16116.0,522.0,528.5,520.25,287.0,913.0,287.5,294.5,286.25,10.82,1205.0,10.735,11.03,10.645,521.0,47447.0,518.0,524.5,517.25
2018-10-04,522.25,17382.0,518.75,525.5,518.0,288.0,1050.0,275.0,288.0,274.5,10.78,1316.0,10.45,10.95,10.45,518.0,51143.0,515.75,520.75,513.75
2018-10-03,518.75,19959.0,524.25,530.75,517.75,275.0,742.0,273.75,278.0,273.25,10.49,661.0,10.26,10.5,10.25,515.25,63827.0,521.25,527.25,514.25
2018-10-02,522.5,33247.0,512.5,526.75,507.5,273.0,556.0,269.75,274.5,269.0,10.265,597.0,10.18,10.3,10.025,519.25,89252.0,510.5,524.75,505.25
2018-10-01,511.5,22671.0,513.25,517.75,506.5,269.75,584.0,266.25,272.5,265.5,10.135,975.0,9.85,10.18,9.785,509.5,66037.0,510.0,515.25,505.5
2018-09-28,511.25,26359.0,516.5,524.25,510.0,264.75,548.0,260.5,267.25,259.5,9.78,558.0,9.785,9.93,9.73,509.0,70538.0,513.0,518.0,505.5
2018-09-27,517.25,13631.0,519.5,526.5,515.75,260.25,348.0,258.75,260.5,257.25,9.785,520.0,9.785,9.845,9.66,513.0,55706.0,517.75,522.0,511.25
2018-09-26,521.0,13960.0,522.25,530.0,520.25,258.5,226.0,257.75,259.25,254.0,9.785,689.0,9.875,9.94,9.755,517.5,45203.0,521.25,527.0,516.75
2018-09-25,522.0,20446.0,528.25,530.0,518.5,257.0,329.0,259.0,260.5,256.0,9.875,348.0,9.83,9.895,9.805,520.75,60760.0,525.25,525.75,516.25
2018-09-24,529.0,15947.0,525.25,534.25,523.5,259.25,590.0,253.25,259.5,252.75,9.83,396.0,9.915,10.0,9.8,527.0,53196.0,522.0,531.25,520.0
2018-09-21,525.25,14358.0,525.0,528.25,519.5,253.0,255.0,249.0,253.25,248.75,9.88,461.0,9.885,9.95,9.73,521.75,41310.0,521.0,524.25,515.0
2018-09-20,527.0,17635.0,526.25,529.75,519.0,249.0,333.0,250.0,250.75,242.75,9.875,753.0,9.81,9.985,9.705,524.0,55436.0,523.0,525.75,516.0
2018-09-19,526.25,23579.0,516.75,527.5,516.0,249.25,731.0,248.25,255.25,245.5,9.795,1100.0,10.085,10.09,9.67,522.5,56818.0,511.0,523.25,510.5
2018-09-18,516.0,17397.0,511.75,521.0,510.75,245.75,385.0,242.75,246.5,238.5,10.045,669.0,10.3,10.3,10.005,510.5,54923.0,506.25,514.25,506.25
2018-09-17,512.75,18390.0,517.5,522.75,511.25,243.0,620.0,241.0,243.5,235.75,10.3,482.0,10.51,10.55,10.3,506.25,68269.0,513.5,517.75,505.5
2018-09-14,516.25,22014.0,501.5,518.5,500.0,241.75,205.0,242.5,243.25,240.25,10.49,381.0,10.75,10.765,10.435,511.5,83037.0,497.0,514.25,496.0
2018-09-13,501.75,29891.0,504.5,510.25,498.75,242.5,338.0,247.75,248.0,241.25,10.77,266.0,10.77,10.955,10.705,497.0,81936.0,505.0,510.0,495.25
2018-09-12,506.75,38109.0,522.25,531.0,501.75,246.75,186.0,247.25,248.75,245.5,10.75,130.0,10.76,10.83,10.75,506.75,125233.0,519.0,529.25,500.25
2018-09-11,522.75,18395.0,530.5,535.75,521.25,246.5,294.0,252.5,253.5,246.25,10.75,405.0,10.91,10.97,10.75,518.75,54612.0,528.5,532.75,517.25
2018-09-10,530.75,19555.0,515.25,532.0,511.5,251.5,155.0,248.0,252.0,246.0,10.92,380.0,10.945,11.035,10.85,528.25,63963.0,512.0,529.0,508.25
2018-09-07,514.75,25897.0,516.5,518.75,511.5,247.25,178.0,247.5,249.5,246.25,10.95,183.0,10.88,10.96,10.8,511.25,63766.0,513.25,514.5,507.5
2018-09-06,516.75,25510.0,528.25,529.75,516.25,247.0,371.0,247.25,249.25,245.25,10.88,177.0,10.81,10.95,10.8,513.75,62247.0,522.0,524.5,512.5
2018-09-05,528.0,16539.0,537.25,544.5,527.5,246.5,309.0,246.0,251.0,245.75,10.81,487.0,10.835,10.96,10.8,521.75,57185.0,531.5,538.25,521.25
2018-09-04,537.0,29520.0,549.0,549.0,527.25,246.0,584.0,250.0,253.5,244.75,10.835,343.0,10.81,10.845,10.69,531.5,102329.0,538.0,542.5,519.5
2018-08-31,553.25,25678.0,542.25,554.5,541.75,252.5,435.0,253.5,256.25,249.25,10.83,400.0,10.64,10.85,10.64,545.5,63716.0,536.25,548.0,535.25
2018-08-30,541.0,27721.0,551.75,557.75,536.25,247.5,524.0,255.0,256.5,246.75,10.71,761.0,10.84,10.98,10.5,535.0,73175.0,544.75,549.5,530.0
2018-08-29,549.25,46250.0,527.25,553.0,526.25,253.25,536.0,253.0,263.0,251.25,10.865,717.0,10.71,10.915,10.685,541.75,115900.0,523.0,545.0,521.25
2018-08-28,527.75,32290.0,529.5,537.25,526.75,252.0,692.0,256.0,258.25,251.0,10.69,669.0,10.555,10.75,10.42,523.25,76910.0,523.0,529.0,518.5
2018-08-27,530.0,37133.0,546.25,546.75,529.0,254.75,828.0,264.25,266.5,254.5,10.6,574.0,10.7,10.755,10.495,522.5,77498.0,536.0,536.0,521.75
2018-08-24,546.75,21499.0,555.5,555.5,545.25,263.75,304.0,266.25,268.0,263.0,10.72,366.0,10.775,10.79,10.67,536.5,70928.0,541.75,541.75,535.0
2018-08-23,554.5,27749.0,569.0,569.0,545.75,266.5,352.0,264.25,270.0,263.5,10.725,289.0,10.77,10.82,10.71,541.75,75231.0,550.75,554.5,535.5
2018-08-22,557.25,29604.0,562.0,566.75,552.0,264.5,455.0,263.0,265.75,261.5,10.745,873.0,10.48,10.86,10.48,545.25,72373.0,547.0,552.5,540.0
2018-08-21,562.25,24314.0,579.0,579.0,560.75,263.75,245.0,268.0,268.0,262.25,10.615,529.0,10.405,10.645,10.36,547.75,69428.0,564.75,564.75,546.5
2018-08-20,574.75,24313.0,593.0,594.25,572.0,268.5,201.0,268.0,269.25,265.75,10.41,511.0,10.49,10.63,10.175,562.5,61954.0,581.75,582.5,560.0
2018-08-17,592.0,32257.0,577.0,596.0,569.0,267.0,279.0,264.25,268.5,261.25,10.525,299.0,10.565,10.59,10.29,579.75,89386.0,562.0,582.75,555.0
2018-08-16,575.0,25297.0,563.25,579.5,561.25,263.5,304.0,259.0,264.25,258.0,10.46,688.0,10.33,10.65,10.305,562.0,57285.0,552.25,567.5,550.5
2018-08-15,562.75,36093.0,574.0,576.0,560.75,259.5,520.0,269.0,269.0,258.75,10.325,1184.0,10.215,10.425,9.905,551.75,85307.0,560.75,562.5,549.0
2018-08-14,572.5,26536.0,567.0,578.25,565.75,268.5,300.0,267.0,269.0,266.25,-8.2517,1110.0,-8.1317,-7.9617,-8.3567,561.25,63583.0,553.5,563.5,552.25
2018-08-13,567.0,33759.0,575.75,587.0,566.0,267.0,343.0,265.25,270.5,265.0,-8.1417,774.0,-7.8917,-7.8867,-8.1517,553.5,91087.0,562.0,572.25,552.0
2018-08-10,585.0,44773.0,604.75,610.5,584.5,266.5,489.0,269.5,275.0,265.75,-7.8967,717.0,10.77,10.84,10.53,569.5,100652.0,587.0,595.5,568.25
2018-08-09,604.25,29569.0,611.75,614.0,601.25,270.75,868.0,273.0,278.75,268.25,10.74,933.0,10.64,10.75,10.48,586.5,72518.0,592.0,594.5,582.0
2018-08-08,610.75,32467.0,608.5,617.75,605.0,273.0,530.0,264.5,273.75,264.5,10.65,1089.0,10.92,10.92,10.58,591.25,83318.0,591.5,599.0,586.25
2018-08-07,607.25,30092.0,613.75,626.0,606.0,263.75,811.0,268.0,271.0,263.75,10.91,918.0,11.285,11.285,10.88,590.0,88106.0,598.0,607.75,587.25
2018-08-06,614.0,26411.0,596.0,615.0,591.25,270.0,850.0,256.75,270.0,256.75,11.275,418.0,11.575,11.655,11.21,597.25,55725.0,579.5,598.75,575.25
2018-08-03,567.25,29395.0,571.75,577.25,564.25,257.0,611.0,251.25,257.75,251.0,11.495,352.0,11.61,11.795,11.415,579.75,53580.0,585.0,590.25,576.5
2018-08-02,569.25,51976.0,564.0,597.25,563.5,250.75,359.0,248.0,251.75,247.25,11.63,737.0,11.87,11.93,11.53,560.5,146930.0,559.5,593.0,559.0
2018-08-01,563.75,34233.0,556.25,569.25,553.0,248.25,659.0,245.75,250.0,243.5,11.875,444.0,11.88,12.025,11.845,558.25,96499.0,555.25,566.0,550.75
2018-07-31,556.5,40772.0,547.0,564.25,542.75,245.75,475.0,242.5,246.0,242.0,11.915,364.0,11.935,12.055,11.845,553.75,91335.0,545.5,565.0,540.5
2018-07-30,547.75,29200.0,536.25,553.0,535.25,242.75,499.0,240.25,243.75,240.0,11.955,396.0,12.0,12.04,11.735,546.5,67887.0,533.5,551.75,532.75
2018-07-27,532.5,28872.0,532.75,538.0,525.75,239.25,169.0,241.0,241.0,238.0,12.005,261.0,11.96,12.055,11.95,530.5,90190.0,536.0,542.0,525.25
2018-07-26,534.0,43888.0,540.0,553.5,527.5,239.0,270.0,239.5,242.0,239.0,12.0,208.0,12.035,12.05,11.955,536.5,125132.0,544.75,553.75,532.0
2018-07-25,540.75,47705.0,510.0,544.75,510.0,239.0,247.0,236.25,239.5,236.0,12.045,148.0,12.045,12.065,12.01,542.75,137261.0,511.5,545.25,511.25
2018-07-24,509.75,28895.0,509.0,516.0,502.25,237.0,112.0,238.75,238.75,235.25,12.055,429.0,11.975,12.08,11.97,510.25,64712.0,511.5,516.25,505.25
2018-07-23,510.75,24003.0,509.25,518.0,506.25,237.75,154.0,235.75,239.25,234.5,11.99,252.0,11.89,12.0,11.88,513.75,71773.0,518.0,522.5,512.0
2018-07-20,508.5,25915.0,497.0,513.0,496.5,238.5,261.0,237.25,239.25,233.5,11.93,199.0,11.86,11.94,11.8,516.0,73738.0,503.5,519.75,503.0
2018-07-19,496.5,18474.0,488.0,497.5,485.0,237.25,279.0,239.0,241.0,233.5,11.865,200.0,11.93,11.93,11.715,504.25,52231.0,493.75,505.75,490.25
2018-07-18,487.75,16606.0,490.75,497.75,487.25,240.25,316.0,235.25,241.0,235.25,11.825,287.0,11.955,12.0,11.71,494.5,52440.0,498.25,505.0,493.75
2018-07-17,490.75,21137.0,487.0,499.5,485.0,236.5,97.0,235.75,237.0,234.0,12.01,277.0,12.025,12.04,11.93,497.75,67579.0,491.0,504.25,487.75
2018-07-16,484.5,17416.0,489.75,492.75,482.0,237.0,344.0,241.0,242.0,232.75,12.045,337.0,11.98,12.075,11.98,488.5,58860.0,495.25,498.5,486.75
2018-07-13,491.75,21461.0,480.75,493.0,478.25,241.75,175.0,240.5,242.25,237.5,11.985,281.0,11.91,12.0,11.91,497.0,79595.0,483.5,497.75,481.25
2018-07-12,481.25,26326.0,476.25,486.5,471.5,241.25,167.0,240.5,242.75,237.75,11.92,472.0,11.86,12.05,11.8,484.5,70078.0,474.25,488.5,473.0
2018-07-11,474.0,25841.0,491.5,493.75,473.75,239.75,272.0,240.0,243.5,236.75,11.89,358.0,11.855,11.92,11.705,471.75,85073.0,489.75,490.5,471.25
2018-07-10,494.75,23153.0,505.0,505.5,487.0,239.0,60.0,240.25,240.75,238.5,11.89,779.0,12.08,12.12,11.86,492.0,78587.0,507.5,507.75,488.0
2018-07-09,506.0,15006.0,511.0,511.5,502.25,241.0,68.0,243.25,244.5,240.5,12.11,671.0,11.89,12.12,11.875,508.0,48077.0,513.75,514.0,503.5
2018-07-06,513.0,26033.0,503.0,514.25,497.25,242.75,142.0,242.5,247.0,241.25,11.985,897.0,11.87,12.025,11.805,515.25,63786.0,505.0,516.25,498.25
2018-07-05,503.25,26614.0,489.5,506.0,489.5,243.5,154.0,242.0,245.5,240.0,11.86,1328.0,11.65,11.97,11.635,505.5,69198.0,496.5,508.5,496.5
2018-07-03,484.0,15683.0,471.25,487.0,471.0,239.25,123.0,240.25,242.5,238.5,11.625,333.0,11.36,11.64,11.36,491.0,49430.0,481.25,493.0,481.0
2018-07-02,470.75,26488.0,488.5,503.25,470.25,240.0,138.0,247.25,247.25,239.75,11.41,312.0,11.125,11.465,11.09,480.25,89657.0,501.25,509.75,479.5
2018-06-29,488.5,39857.0,472.0,496.5,471.5,245.0,389.0,238.25,248.0,237.0,11.225,779.0,11.33,11.44,11.1,501.25,110788.0,484.5,509.0,483.25
2018-06-28,472.0,28129.0,477.75,481.25,471.5,237.5,348.0,243.25,246.5,236.5,11.22,1178.0,11.46,11.7,11.185,483.5,54819.0,487.5,492.75,482.75
2018-06-27,478.25,34144.0,476.0,485.25,473.0,244.75,344.0,240.25,245.0,236.75,11.48,1098.0,11.19,11.57,11.095,488.5,73558.0,483.0,492.25,481.75
2018-06-26,475.5,41307.0,487.75,491.5,472.25,238.75,300.0,236.5,240.75,235.75,11.175,890.0,10.8,11.2,10.79,483.0,71188.0,491.5,496.0,480.25
2018-06-25,487.5,29327.0,503.5,504.0,486.25,236.0,301.0,236.5,238.0,235.25,10.795,775.0,10.585,10.865,10.43,490.5,67102.0,502.0,503.75,487.0
2018-06-22,505.5,20104.0,509.75,512.5,502.5,238.25,291.0,237.5,240.25,237.0,10.575,367.0,10.325,10.59,10.315,504.25,56381.0,506.75,509.5,498.5
2018-06-21,510.0,29152.0,506.75,513.5,499.0,239.25,453.0,239.5,242.25,235.25,10.325,769.0,10.49,10.49,10.3,506.75,81891.0,500.75,510.0,493.0
2018-06-20,505.75,29484.0,499.0,507.75,494.75,239.75,185.0,241.25,241.25,236.75,10.41,423.0,10.56,10.65,10.4,499.25,78645.0,489.5,501.0,486.5
2018-06-19,499.0,35227.0,515.0,516.5,487.75,235.0,542.0,233.5,237.0,228.5,12.21,1318.0,12.745,12.81,12.2,489.5,89486.0,501.0,501.25,480.0
2018-06-18,515.0,1235.0,515.0,516.5,510.75,233.25,18.0,233.5,234.75,232.25,12.745,26.0,12.745,12.75,12.71,501.5,3936.0,501.0,501.25,496.75
2018-06-15,534.25,24972.0,538.0,543.25,522.75,233.5,463.0,228.25,235.0,228.0,12.36,682.0,12.255,12.435,12.145,513.5,72723.0,518.0,524.0,503.25
2018-06-14,538.25,23348.0,555.0,555.0,536.5,230.0,468.0,233.25,234.5,226.0,12.305,854.0,12.11,12.34,11.945,517.25,57296.0,532.75,533.0,515.0
2018-06-13,539.0,40936.0,552.75,558.0,536.5,233.0,503.0,242.5,243.75,231.25,12.09,676.0,11.91,12.14,11.89,516.5,117337.0,535.0,538.75,514.5
2018-06-12,553.5,38840.0,535.5,555.5,530.5,242.25,220.0,242.25,244.0,240.5,11.925,808.0,11.71,11.96,11.29,534.5,138335.0,514.75,538.25,510.25
2018-06-11,534.75,37360.0,538.25,546.5,531.0,242.5,388.0,244.5,245.0,240.75,11.64,763.0,11.19,11.66,11.155,514.5,90178.0,520.0,528.25,511.75
2018-06-08,538.25,50315.0,547.0,552.25,533.0,240.75,382.0,239.0,246.75,233.75,11.18,196.0,11.195,11.24,10.99,520.0,122899.0,528.25,533.5,513.25
2018-06-07,544.5,38874.0,541.5,555.5,540.25,239.0,556.0,243.5,244.75,235.5,11.215,907.0,11.52,11.555,10.97,526.75,112859.0,522.25,537.0,519.25
2018-06-06,539.75,30684.0,529.25,549.0,527.0,240.75,411.0,245.75,248.0,239.5,11.555,1265.0,10.93,11.585,10.625,519.75,99155.0,509.75,531.25,507.5
2018-06-05,529.0,35149.0,524.25,534.75,522.75,244.0,308.0,241.0,246.5,238.75,10.945,942.0,11.24,11.24,10.9,510.0,103428.0,507.0,518.75,506.0
2018-06-04,521.5,30715.0,538.0,538.5,518.5,241.25,362.0,245.5,248.0,240.25,11.215,791.0,11.495,11.495,11.2,505.25,100599.0,520.25,521.25,503.25
2018-06-01,540.75,30716.0,540.25,544.0,532.0,246.0,626.0,246.0,250.75,243.75,11.445,733.0,11.61,11.69,11.425,523.25,81164.0,524.5,528.0,518.25
2018-05-31,542.5,24199.0,540.0,549.5,533.5,244.75,677.0,238.75,246.5,238.25,11.56,651.0,11.66,11.7,11.49,526.25,81075.0,522.0,531.75,515.25
2018-05-30,540.75,28608.0,556.0,556.0,536.25,238.75,740.0,244.75,247.0,238.0,11.66,785.0,11.45,11.845,11.45,522.0,102436.0,534.75,534.75,516.5
2018-05-29,556.5,36925.0,566.0,574.75,553.75,244.0,581.0,249.25,254.0,243.75,11.46,493.0,11.56,11.565,11.335,536.5,132759.0,547.5,554.0,531.5
2018-05-25,564.0,26677.0,549.5,565.0,547.25,248.75,387.0,246.75,253.75,241.25,11.565,944.0,11.505,11.61,11.26,543.0,82322.0,530.0,544.75,528.25
2018-05-24,549.0,46819.0,551.75,564.5,548.25,244.0,635.0,252.0,254.0,241.25,11.56,1374.0,11.9,11.94,11.46,530.25,133515.0,531.0,545.25,529.25
2018-05-23,551.75,34258.0,540.5,553.0,536.25,252.0,529.0,249.75,253.0,249.25,11.92,1157.0,12.375,12.38,11.72,531.0,87972.0,520.75,531.75,517.25
2018-05-22,540.5,36963.0,525.0,551.75,522.5,249.75,505.0,243.5,250.0,243.5,12.33,495.0,12.235,12.36,12.19,521.5,117819.0,505.5,530.25,502.75
2018-05-21,526.5,27338.0,543.0,546.0,525.0,245.25,279.0,243.0,245.5,242.0,12.23,464.0,12.35,12.425,12.18,507.25,99180.0,523.0,525.5,504.25
2018-05-18,538.75,27984.0,519.0,539.5,516.25,242.0,101.0,240.75,243.0,240.75,12.325,641.0,12.52,12.52,12.25,518.25,95019.0,497.5,518.75,495.25
2018-05-17,519.0,22246.0,516.0,528.0,514.5,241.0,91.0,241.0,242.5,240.25,12.5,212.0,12.545,12.58,12.49,497.5,66273.0,496.0,505.0,495.0
2018-05-16,514.0,19443.0,510.0,516.25,508.5,241.25,233.0,240.5,243.0,238.5,12.55,296.0,12.5,12.63,12.49,494.25,54372.0,493.75,498.75,491.0
2018-05-15,509.75,27291.0,505.75,514.75,502.5,240.25,206.0,236.0,241.0,236.0,12.485,344.0,12.485,12.605,12.47,493.5,69658.0,490.5,496.25,486.25
2018-05-14,509.75,27033.0,517.75,518.25,509.0,239.25,377.0,232.75,239.75,231.5,12.505,432.0,12.67,12.915,12.47,491.25,64060.0,499.0,499.0,490.25
2018-05-11,518.0,21693.0,524.0,526.25,516.0,234.0,644.0,243.5,243.5,231.0,12.655,481.0,12.52,12.67,12.43,498.75,51740.0,502.75,505.25,497.0
2018-05-10,527.0,28686.0,532.0,537.75,521.0,242.75,407.0,241.0,244.25,238.75,12.525,594.0,12.67,12.72,12.5,506.5,74432.0,511.25,515.0,500.25
2018-05-09,531.5,20811.0,538.5,539.25,527.25,240.5,299.0,239.0,242.0,238.75,12.67,676.0,12.78,12.78,12.64,510.5,58035.0,515.5,515.75,506.25
2018-05-08,538.25,23490.0,538.5,546.5,534.5,240.0,398.0,235.5,241.0,235.0,12.755,685.0,12.795,12.805,12.7,514.5,68656.0,511.0,520.25,506.75
2018-05-07,539.5,23917.0,552.25,553.75,538.25,236.25,208.0,236.0,236.5,235.25,12.77,601.0,12.955,12.975,12.76,511.5,76332.0,522.25,524.0,510.5
2018-05-04,555.75,27158.0,567.5,567.75,551.75,235.0,311.0,236.75,237.5,233.5,12.93,171.0,13.02,13.02,12.925,526.25,78865.0,537.25,537.25,523.5
2018-05-03,567.75,25562.0,554.25,568.5,548.5,237.0,184.0,236.0,237.5,236.0,13.015,205.0,13.005,13.03,12.96,538.0,72977.0,526.0,538.5,520.5
2018-05-02,555.25,36182.0,553.0,563.0,547.0,236.0,311.0,238.0,238.5,234.0,13.03,419.0,12.92,13.08,12.89,526.75,103424.0,529.0,534.5,521.0
2018-05-01,553.0,31754.0,540.0,554.0,529.75,237.75,301.0,236.0,238.5,235.5,12.885,244.0,13.06,13.075,12.87,529.25,112360.0,512.5,530.0,506.0
2018-04-30,537.5,32630.0,532.75,543.25,530.75,235.75,470.0,233.0,237.75,232.75,13.07,344.0,13.0,13.135,12.97,510.5,90007.0,500.75,513.25,500.75
2018-04-27,530.5,31050.0,523.0,531.75,519.25,232.0,456.0,230.25,233.0,228.0,13.005,420.0,12.9,13.04,12.845,498.5,57616.0,493.25,499.0,488.75
2018-04-26,521.0,35432.0,527.0,531.0,513.0,228.75,708.0,229.0,231.0,225.0,12.95,1468.0,13.24,13.275,12.815,489.5,81765.0,498.5,504.25,487.25
2018-04-25,526.5,34746.0,512.75,529.0,511.75,228.75,612.0,225.25,229.75,225.0,13.22,740.0,13.21,13.28,13.175,499.0,87389.0,485.25,501.5,484.5
2018-04-24,512.0,30490.0,502.25,513.5,496.5,225.25,1098.0,228.5,231.5,221.25,13.215,772.0,13.15,13.24,13.11,484.25,75388.0,474.75,485.0,467.75
2018-04-23,502.75,31726.0,500.75,509.0,499.0,227.75,1689.0,235.5,236.5,220.75,13.145,942.0,13.02,13.18,13.005,474.5,85577.0,478.0,483.25,472.25
2018-04-20,502.0,26818.0,514.0,514.5,500.75,236.0,278.0,238.75,240.0,235.25,13.07,620.0,13.09,13.14,13.035,477.25,70903.0,489.75,491.0,476.25
2018-04-19,514.5,25274.0,511.5,516.0,508.5,234.5,819.0,235.75,236.75,233.25,13.08,435.0,13.165,13.175,13.035,490.75,60471.0,491.75,494.0,485.0
2018-04-18,507.75,26496.0,499.5,510.25,498.25,236.0,616.0,228.75,236.25,228.5,13.175,549.0,13.11,13.21,13.075,489.25,59056.0,481.5,490.5,480.5
2018-04-17,499.5,29664.0,497.5,505.0,494.75,228.75,266.0,230.25,232.25,227.75,13.155,624.0,13.015,13.16,12.85,481.5,58361.0,480.25,486.75,477.0
2018-04-16,497.0,34102.0,509.5,510.0,496.5,230.5,440.0,233.5,234.25,225.5,13.055,639.0,13.055,13.215,12.985,479.0,77108.0,483.25,487.0,478.0
2018-04-13,515.0,35067.0,525.75,525.75,509.75,234.25,349.0,239.0,239.25,233.0,13.11,910.0,12.9,13.135,12.87,489.25,54362.0,496.75,498.5,486.25
2018-04-12,526.0,34210.0,532.0,533.25,520.5,237.5,356.0,238.75,241.0,237.0,12.885,649.0,12.81,12.89,12.795,498.25,62805.0,500.5,501.5,492.0
2018-04-11,535.75,30686.0,541.5,541.5,528.25,237.5,395.0,236.75,239.0,235.0,12.805,545.0,12.77,12.86,12.765,504.25,78058.0,508.0,508.5,500.0
2018-04-10,540.5,35327.0,542.0,544.25,532.5,236.5,486.0,237.5,238.25,231.0,12.775,964.0,12.8,12.87,12.71,492.0,123877.0,492.0,494.0,481.75
2018-04-09,522.75,31137.0,514.25,528.75,511.0,237.25,546.0,236.75,238.25,235.75,12.82,1679.0,12.495,12.93,12.495,490.75,124547.0,478.0,493.75,474.75
2018-04-06,506.75,30972.0,496.5,507.25,491.25,233.25,219.0,231.0,234.5,230.25,12.495,524.0,12.36,12.505,12.33,472.25,69843.0,461.5,472.75,459.25
2018-04-05,498.5,27381.0,488.5,499.25,487.5,232.75,397.0,230.0,233.75,228.5,12.39,362.0,12.385,12.395,12.32,464.75,70377.0,458.0,466.0,456.5
2018-04-04,486.0,32735.0,484.25,494.0,473.5,230.0,680.0,234.0,234.75,224.5,12.42,274.0,12.405,12.44,12.33,455.75,92952.0,457.0,461.5,447.0
2018-04-03,484.75,34967.0,473.5,492.5,471.5,232.5,692.0,232.75,234.5,230.25,12.385,425.0,12.32,12.4,12.25,457.5,91923.0,448.5,463.5,448.25
2018-04-02,467.5,23105.0,473.5,476.25,466.75,272.75,,272.75,272.75,272.75,12.31,457.0,12.375,12.46,12.275,463.5,35209.0,473.0,474.0,463.0
2018-03-29,467.25,22834.0,461.25,471.5,456.0,265.5,719.0,222.75,228.25,221.5,12.355,484.0,12.425,12.47,12.335,468.5,85046.0,447.5,455.75,441.5
2018-03-28,461.0,17521.0,466.5,467.0,457.75,221.75,557.0,226.0,226.75,221.5,12.445,447.0,12.465,12.52,12.43,445.5,52644.0,449.5,452.5,444.5
2018-03-27,464.0,194.0,466.5,467.0,464.75,226.0,29.0,226.0,226.75,225.75,12.445,447.0,12.47,12.52,12.43,449.0,1907.0,449.5,450.75,449.0
2018-03-26,468.25,26239.0,483.0,485.5,467.25,226.5,480.0,227.5,232.25,226.5,12.46,274.0,12.37,12.47,12.34,454.25,64238.0,462.5,463.75,451.25
2018-03-23,479.25,26428.0,470.0,481.25,464.0,226.25,761.0,228.25,229.5,222.5,12.36,261.0,12.3,12.38,12.23,460.25,72432.0,455.25,461.75,446.5
2018-03-22,471.0,27579.0,467.5,475.0,463.25,228.75,666.0,229.5,232.5,228.25,12.325,259.0,12.305,12.35,12.26,455.75,60713.0,453.5,459.75,451.25
2018-03-21,465.5,32176.0,470.0,470.25,458.25,231.5,721.0,235.75,235.75,227.5,12.315,336.0,12.22,12.38,12.2,453.5,76296.0,453.5,454.5,446.75
2018-03-20,470.0,34422.0,470.25,479.25,467.0,235.5,739.0,236.0,239.0,233.75,12.205,182.0,12.285,12.33,12.2,453.0,88812.0,452.5,457.5,450.0
2018-03-19,470.25,62897.0,493.0,495.0,469.5,235.0,895.0,242.0,242.0,234.0,12.285,206.0,12.435,12.435,12.275,450.75,106206.0,465.0,466.0,450.25
2018-03-16,499.5,32624.0,512.25,515.5,498.75,242.25,993.0,253.5,253.5,241.75,12.46,237.0,12.41,12.5,12.31,467.75,78712.0,478.75,482.25,467.0
2018-03-15,513.5,23225.0,525.25,531.25,513.0,251.0,656.0,256.0,257.0,248.5,12.41,204.0,12.33,12.44,12.25,478.75,72924.0,488.75,493.25,476.0
2018-03-14,524.75,21811.0,519.5,526.75,517.25,255.75,715.0,264.0,264.5,253.5,12.34,187.0,12.27,12.36,12.255,488.75,62070.0,485.5,490.5,483.0
2018-03-13,520.25,22322.0,523.0,533.25,518.0,263.25,234.0,263.25,266.5,262.75,12.27,173.0,12.29,12.38,12.27,486.5,82684.0,490.5,498.0,484.75
2018-03-12,522.25,17150.0,521.0,525.0,513.0,262.75,460.0,262.75,271.25,262.0,12.305,227.0,12.33,12.35,12.22,490.75,61559.0,488.5,492.75,483.0
