date,Close,Volume,Open,High,Low
2022-10-31,978.75,31450.0,962.0,982.5,950.0
2022-10-28,925.0,12570.0,934.0,934.5,915.25
2022-10-27,932.25,13468.0,941.0,955.75,929.5
2022-10-26,940.75,13150.0,934.5,946.25,923.0
2022-10-25,934.5,14795.0,938.0,943.0,924.0
2022-10-24,938.0,12745.0,951.0,953.25,931.5
2022-10-21,948.25,11014.0,950.0,959.5,929.5
2022-10-20,949.75,10976.0,944.5,955.0,938.25
2022-10-19,941.75,14312.0,942.25,960.5,935.0
2022-10-18,944.5,18964.0,952.0,957.5,929.0
2022-10-17,952.0,14818.0,954.0,969.25,948.0
2022-10-14,952.25,15262.0,982.0,989.5,950.75
2022-10-13,982.25,18076.0,971.0,996.75,952.5
2022-10-12,970.0,18025.0,992.25,993.75,967.0
2022-10-11,990.75,18129.0,1018.25,1021.75,988.25
2022-10-10,1024.25,21473.0,980.5,1037.5,978.75
2022-10-07,968.75,12948.0,971.75,985.0,963.5
2022-10-06,965.0,16975.0,992.0,995.0,959.75
2022-10-05,990.25,15588.0,988.75,1008.75,980.25
2022-10-04,990.25,18204.0,990.75,1011.0,985.5
2022-10-03,988.75,18496.0,997.0,1009.75,981.25
2022-09-30,991.5,27613.0,971.0,1010.75,963.5
2022-09-29,966.75,15136.0,974.5,986.0,959.5
2022-09-28,976.0,15084.0,946.5,977.5,935.25
2022-09-27,943.25,13726.0,928.25,964.25,928.25
2022-09-26,929.5,16042.0,950.5,961.5,926.75
2022-09-23,950.5,13756.0,976.75,980.0,945.75
2022-09-22,979.5,16785.0,964.25,989.75,951.75
2022-09-21,967.0,18750.0,953.75,982.0,944.25
2022-09-20,963.0,19549.0,908.75,964.75,906.0
2022-09-19,909.75,14291.0,934.0,934.0,896.25
2022-09-16,935.25,14541.0,925.0,944.25,910.25
2022-09-15,926.25,15879.0,947.0,958.0,922.75
2022-09-14,947.0,14409.0,933.75,951.75,928.75
2022-09-13,933.75,13498.0,926.75,945.75,921.75
2022-09-12,927.0,16013.0,925.25,936.25,914.25
2022-09-09,929.25,15394.0,893.75,933.0,890.25
2022-09-08,893.0,14424.0,897.5,916.75,881.75
2022-09-07,901.5,24058.0,880.5,934.0,874.0
2022-09-06,882.0,13623.0,878.0,894.0,871.5
2022-09-02,877.75,12610.0,870.25,893.0,870.25
2022-09-01,868.0,17767.0,910.25,914.75,865.0
2022-08-31,912.5,15834.0,897.0,915.75,885.0
2022-08-30,897.75,18520.0,911.0,916.0,887.5
2022-08-29,912.5,19776.0,882.25,921.5,870.25
2022-08-26,882.25,16115.0,857.5,888.25,857.5
2022-08-25,866.25,20358.0,891.25,905.0,863.75
2022-08-24,893.25,22470.0,879.0,899.0,874.5
2022-08-23,879.0,23985.0,864.75,895.0,862.75
2022-08-22,866.0,18950.0,846.5,869.75,838.0
2022-08-19,847.0,19882.0,816.0,849.75,815.25
2022-08-18,815.25,22187.0,854.75,855.5,808.5
2022-08-17,853.0,19450.0,874.25,886.25,843.0
2022-08-16,873.25,12681.0,881.0,894.75,870.25
2022-08-15,885.0,14963.0,887.75,888.5,861.25
2022-08-12,892.5,18368.0,889.0,896.5,864.0
2022-08-11,892.0,24238.0,877.5,897.0,870.5
2022-08-10,876.75,23171.0,857.75,883.0,857.75
2022-08-09,858.25,17607.0,861.0,875.75,848.25
2022-08-08,847.75,15727.0,848.0,862.75,829.75
2022-08-05,848.25,20775.0,860.0,877.25,844.75
2022-08-04,860.25,22291.0,836.0,865.25,831.0
2022-08-03,835.5,21252.0,839.75,857.25,823.25
2022-08-02,842.25,15374.0,860.0,860.75,838.5
2022-08-01,866.5,14414.0,878.0,886.5,845.25
2022-07-29,874.5,15050.0,886.25,915.25,870.5
2022-07-28,889.75,11622.0,861.5,894.75,860.0
2022-07-27,861.75,16743.0,876.0,889.0,853.0
2022-07-26,877.0,14639.0,841.0,878.5,841.0
2022-07-25,839.75,20364.0,848.0,853.0,823.25
2022-07-22,820.25,22647.0,859.75,861.75,814.5
2022-07-21,861.25,15193.0,870.0,887.0,852.25
