date,relh
2016-12-10,72.08782608695653
2016-12-11,73.59695652173913
2016-12-12,66.83869565217391
2016-12-13,70.3304
2016-12-14,88.86466666666666
2016-12-15,82.98559999999999
2016-12-16,87.93896551724139
2016-12-17,84.44437500000001
2016-12-18,78.4509090909091
2016-12-19,71.86833333333333
2016-12-20,63.44083333333333
2016-12-21,74.74
2016-12-22,78.8904347826087
2016-12-23,75.745
2016-12-24,79.56875000000001
2016-12-25,86.22
2016-12-26,80.41346153846153
2016-12-27,75.6825
2016-12-28,74.9752
2016-12-29,79.8048
2016-12-30,73.015
2016-12-31,72.17869565217391
2017-01-01,79.145
2017-01-02,71.82166666666667
2017-01-03,72.54416666666667
2017-01-04,67.02166666666666
2017-01-05,65.09166666666667
2017-01-06,74.65961538461539
2017-01-07,72.2844
2017-01-08,76.04333333333334
2017-01-09,68.42478260869565
2017-01-10,62.819583333333334
2017-01-11,65.53333333333333
2017-01-12,69.86708333333333
2017-01-13,73.14652173913043
2017-01-14,72.57521739130435
2017-01-15,74.43708333333333
2017-01-16,76.47958333333334
2017-01-17,76.21208333333333
2017-01-18,81.36227272727272
2017-01-19,79.81416666666667
2017-01-20,81.55869565217391
2017-01-21,87.52851851851852
2017-01-22,85.29344827586208
2017-01-23,73.175
2017-01-24,67.89652173913043
2017-01-25,81.8988
2017-01-26,85.8104347826087
2017-01-27,81.74119999999999
2017-01-28,83.85307692307691
2017-01-29,82.77148148148147
2017-01-30,76.51416666666667
2017-01-31,74.84166666666667
2017-02-01,72.51652173913044
2017-02-02,79.8323076923077
2017-02-03,78.86
2017-02-04,77.18565217391304
2017-02-05,79.00500000000001
2017-02-06,79.82857142857144
2017-02-07,85.56590909090909
2017-02-08,80.60208333333334
2017-02-09,75.8259090909091
2017-02-10,84.00875
2017-02-11,85.17307692307692
2017-02-12,86.3844
2017-02-13,85.23608695652175
2017-02-14,87.65892857142856
2017-02-15,78.52347826086957
2017-02-16,72.78173913043479
2017-02-17,75.65708333333333
2017-02-18,69.56652173913044
2017-02-19,74.43625
2017-02-20,73.91307692307693
2017-02-21,79.39416666666666
2017-02-22,72.69217391304348
2017-02-23,69.75916666666667
2017-02-24,67.16125
2017-02-25,78.34666666666666
2017-02-26,73.89083333333333
2017-02-27,91.454
2017-02-28,
2017-03-01,
2017-03-02,
2017-03-03,70.27111111111111
2017-03-04,76.03217391304348
2017-03-05,77.54192307692307
2017-03-06,84.7525
2017-03-07,86.28559999999999
2017-03-08,72.33833333333332
2017-03-09,72.09208333333333
2017-03-10,70.527
2017-03-11,79.24846153846154
2017-03-12,63.592
2017-03-13,80.32833333333333
2017-03-14,75.39818181818181
2017-03-15,77.55478260869565
2017-03-16,72.3396
2017-03-17,85.54333333333334
2017-03-18,89.85925925925925
2017-03-19,85.40592592592593
2017-03-20,84.42125
2017-03-21,82.76478260869565
2017-03-22,82.02260869565217
2017-03-23,75.81375
2017-03-24,73.0975
2017-03-25,77.82185185185186
2017-03-26,80.97791666666667
2017-03-27,80.84291666666667
2017-03-28,87.095
2017-03-29,89.00545454545454
2017-03-30,80.83
2017-03-31,92.53461538461539
2017-04-01,79.42833333333333
2017-04-02,77.42875
2017-04-03,79.04125
2017-04-04,80.42956521739131
2017-04-05,83.76913043478261
2017-04-06,79.8716
2017-04-07,79.9928
2017-04-08,77.98041666666667
2017-04-09,71.17958333333333
2017-04-10,76.49958333333333
2017-04-11,77.605
2017-04-12,78.85304347826087
2017-04-13,81.77916666666667
2017-04-14,83.58333333333333
2017-04-15,76.21416666666667
2017-04-16,78.67260869565217
2017-04-17,81.83392857142857
2017-04-18,83.01791666666666
2017-04-19,81.84370370370371
2017-04-20,86.3208
2017-04-21,83.47923076923077
2017-04-22,85.15461538461538
2017-04-23,82.96333333333334
2017-04-24,81.34521739130435
2017-04-25,73.92434782608696
2017-04-26,80.09791666666666
2017-04-27,92.29
2017-04-28,83.43958333333333
2017-04-29,77.77541666666666
2017-04-30,78.46208333333333
2017-05-01,84.05708333333334
2017-05-02,75.69083333333333
2017-05-03,72.35625
2017-05-04,73.43291666666667
2017-05-05,78.36375
2017-05-06,75.30727272727273
2017-05-07,67.58458333333333
2017-05-08,68.5
2017-05-09,69.17416666666666
2017-05-10,79.2976
2017-05-11,81.66814814814815
2017-05-12,72.45461538461538
2017-05-13,68.65541666666667
2017-05-14,70.97916666666667
2017-05-15,74.83166666666666
2017-05-16,81.38227272727273
2017-05-17,83.4923076923077
2017-05-18,75.87875
2017-05-19,77.50260869565217
2017-05-20,86.12695652173913
2017-05-21,83.6768
2017-05-22,92.90961538461539
2017-05-23,82.43440000000001
2017-05-24,77.37958333333333
2017-05-25,75.33375
2017-05-26,81.9608695652174
2017-05-27,79.86458333333333
2017-05-28,90.34629629629629
2017-05-29,89.94214285714285
2017-05-30,89.89416666666666
2017-05-31,86.72959999999999
2017-06-01,78.855
2017-06-02,81.86291666666666
2017-06-03,75.0325
2017-06-04,72.60791666666667
2017-06-05,73.43791666666667
2017-06-06,73.01458333333333
2017-06-07,69.17583333333333
2017-06-08,66.82916666666667
2017-06-09,87.0104
2017-06-10,83.27461538461537
2017-06-11,73.25083333333333
2017-06-12,72.2891304347826
2017-06-13,70.60000000000001
2017-06-14,70.51833333333333
2017-06-15,67.82208333333334
2017-06-16,62.2175
2017-06-17,55.604166666666664
2017-06-18,58.404583333333335
2017-06-19,79.3984
2017-06-20,82.836
2017-06-21,79.0344
2017-06-22,68.87
2017-06-23,53.708333333333336
2017-06-24,50.69869565217391
2017-06-25,59.75375
2017-06-26,49.84478260869565
2017-06-27,48.22541666666667
2017-06-28,57.43869565217391
2017-06-29,66.2108695652174
2017-06-30,61.51
2017-07-01,56.689130434782605
2017-07-02,61.44166666666666
2017-07-03,50.15416666666667
2017-07-04,53.85708333333333
2017-07-05,51.288333333333334
2017-07-06,52.47826086956522
2017-07-07,54.45708333333334
2017-07-08,55.040416666666665
2017-07-09,54.781666666666666
2017-07-10,52.90833333333333
2017-07-11,53.48166666666666
2017-07-12,52.180416666666666
2017-07-13,53.69208333333333
2017-07-14,52.19083333333333
2017-07-15,42.21125
2017-07-16,41.41791666666666
2017-07-17,80.48068965517241
2017-07-18,67.9688
2017-07-19,47.23208333333333
2017-07-20,44.42458333333334
2017-07-21,52.63708333333333
2017-07-22,50.40625
2017-07-23,42.95583333333334
2017-07-24,43.24041666666667
2017-07-25,37.88608695652174
2017-07-26,43.05375
2017-07-27,41.5525
2017-07-28,41.540416666666665
2017-07-29,38.729166666666664
2017-07-30,45.864583333333336
2017-07-31,44.92249999999999
2017-08-01,41.18541666666667
2017-08-02,39.27916666666667
2017-08-03,53.22416666666667
2017-08-04,56.82041666666667
2017-08-05,55.94875
2017-08-06,49.71125
2017-08-07,38.955000000000005
2017-08-08,35.52625
2017-08-09,35.574999999999996
2017-08-10,33.49375
2017-08-11,31.110416666666666
2017-08-12,34.41304347826087
2017-08-13,57.69931034482759
2017-08-14,81.776
2017-08-15,68.35416666666667
2017-08-16,66.11041666666667
2017-08-17,66.06173913043479
2017-08-18,67.85833333333333
2017-08-19,57.796086956521734
2017-08-20,65.75916666666667
2017-08-21,73.43708333333333
2017-08-22,62.48333333333333
2017-08-23,55.690416666666664
2017-08-24,36.08875
2017-08-25,37.46333333333333
2017-08-26,41.42125
2017-08-27,45.02956521739131
2017-08-28,39.29416666666666
2017-08-29,36.12208333333333
2017-08-30,34.40416666666667
2017-08-31,49.85375
2017-09-01,49.4775
2017-09-02,30.78625
2017-09-03,32.35666666666666
2017-09-04,26.888333333333335
2017-09-05,30.888333333333335
2017-09-06,46.2384
2017-09-07,35.13916666666667
2017-09-08,37.03791666666667
2017-09-09,33.80458333333333
2017-09-10,33.8025
2017-09-11,41.83269230769231
2017-09-12,54.54833333333334
2017-09-13,44.43833333333333
2017-09-14,24.040833333333335
2017-09-15,29.604583333333334
2017-09-16,63.3384
2017-09-17,64.71916666666667
2017-09-18,49.98681818181819
2017-09-19,32.656666666666666
2017-09-20,33.227619047619044
2017-09-21,27.97583333333333
2017-09-22,45.75208333333333
2017-09-23,45.403999999999996
2017-09-24,45.91083333333333
2017-09-25,34.244166666666665
2017-09-26,50.36333333333334
2017-09-27,50.74913043478261
2017-09-28,66.30166666666666
2017-09-29,78.12375
2017-09-30,72.1276923076923
2017-10-01,55.3012
2017-10-02,66.91347826086957
2017-10-03,77.9248
2017-10-04,67.47208333333333
2017-10-05,52.734166666666674
2017-10-06,42.66125
2017-10-07,60.567499999999995
2017-10-08,62.69347826086957
2017-10-09,59.075384615384614
2017-10-10,61.35666666666666
2017-10-11,45.76166666666666
2017-10-12,43.80166666666667
2017-10-13,57.982499999999995
2017-10-14,80.29192307692308
2017-10-15,62.901250000000005
2017-10-16,58.149166666666666
2017-10-17,49.53958333333333
2017-10-18,44.69291666666667
2017-10-19,39.6812
2017-10-20,79.45423076923076
2017-10-21,79.14461538461539
2017-10-22,88.17039999999999
2017-10-23,82.3624
2017-10-24,74.32625
2017-10-25,70.1452
2017-10-26,64.4075
2017-10-27,62.523999999999994
2017-10-28,71.43615384615384
2017-10-29,82.51041666666667
2017-10-30,69.82625
2017-10-31,77.10666666666667
2017-11-01,76.14666666666666
2017-11-02,66.2475
2017-11-03,61.94875
2017-11-04,59.26458333333333
2017-11-05,66.52875
2017-11-06,73.8175
2017-11-07,74.85916666666667
2017-11-08,68.56541666666666
2017-11-09,72.94166666666666
2017-11-10,74.79148148148148
2017-11-11,86.53346153846154
2017-11-12,70.10958333333333
2017-11-13,53.9475
2017-11-14,49.7925
2017-11-15,51.185833333333335
2017-11-16,57.97833333333333
2017-11-17,83.4356
2017-11-18,84.68666666666667
2017-11-19,82.1808
2017-11-20,81.48
2017-11-21,79.42333333333333
2017-11-22,83.13217391304347
2017-11-23,79.42192307692306
2017-11-24,71.40625
2017-11-25,62.42625
2017-11-26,72.45625
2017-11-27,67.84791666666666
2017-11-28,88.20115384615384
2017-11-29,77.86821428571429
2017-11-30,73.0532
2017-12-01,87.118
2017-12-02,87.59071428571428
2017-12-03,83.77
2017-12-04,85.78592592592592
2017-12-05,86.37291666666665
2017-12-06,83.5292
2017-12-07,85.176
2017-12-08,87.40799999999999
2017-12-09,90.344
2017-12-10,89.22275862068966
2017-12-11,84.77208333333333
2017-12-12,72.43541666666667
2017-12-13,72.58708333333333
2017-12-14,78.77041666666666
2017-12-15,82.7637037037037
2017-12-16,75.30499999999999
2017-12-17,71.22291666666666
2017-12-18,75.91083333333333
2017-12-19,76.1468
2017-12-20,73.0975
2017-12-21,78.07833333333333
2017-12-22,81.55173913043478
2017-12-23,79.5688
2017-12-24,75.81782608695652
2017-12-25,75.17875
2017-12-26,74.30291666666666
2017-12-27,70.1875
2017-12-28,74.33833333333334
2017-12-29,80.15708333333333
2017-12-30,75.60458333333334
2017-12-31,67.83291666666666
2018-01-01,72.95291666666667
2018-01-02,73.6652
2018-01-03,86.25384615384615
2018-01-04,76.714
2018-01-05,80.26875
2018-01-06,84.5008
2018-01-07,88.90538461538462
2018-01-08,92.982
2018-01-09,79.8424
2018-01-10,75.64874999999999
2018-01-11,82.2126923076923
2018-01-12,84.01615384615386
2018-01-13,82.44875
2018-01-14,77.13307692307693
2018-01-15,84.97086956521738
2018-01-16,79.85833333333333
2018-01-17,81.38640000000001
2018-01-18,82.8304
2018-01-19,83.93708333333333
2018-01-20,72.78391304347826
2018-01-21,68.04291666666667
2018-01-22,64.84708333333333
2018-01-23,68.74640000000001
2018-01-24,70.55666666666667
2018-01-25,76.02458333333333
2018-01-26,80.04791666666667
2018-01-27,86.44933333333333
2018-01-28,81.22500000000001
2018-01-29,85.92541666666666
2018-01-30,86.75782608695653
2018-01-31,82.35291666666667
2018-02-01,89.66142857142857
2018-02-02,84.3225
2018-02-03,81.58359999999999
2018-02-04,72.82791666666667
2018-02-05,71.36
2018-02-06,72.84
2018-02-07,73.48125
2018-02-08,71.5864
2018-02-09,79.18608695652173
2018-02-10,81.72083333333333
2018-02-11,94.14
2018-02-12,82.16125000000001
2018-02-13,84.45807692307692
2018-02-14,86.22461538461539
2018-02-15,79.63153846153847
2018-02-16,75.65875
2018-02-17,76.4888
2018-02-18,83.75730769230769
2018-02-19,80.73041666666667
2018-02-20,78.5425
2018-02-21,87.36869565217391
2018-02-22,84.90379310344828
2018-02-23,86.86551724137931
2018-02-24,88.5308
2018-02-25,80.56708333333333
2018-02-26,85.505
2018-02-27,74.91041666666666
2018-02-28,72.92416666666666
2018-03-01,76.09958333333334
2018-03-02,74.35608695652174
2018-03-03,67.7813043478261
2018-03-04,68.74666666666667
2018-03-05,76.44678571428572
2018-03-06,78.79958333333333
2018-03-07,81.93708333333333
2018-03-08,82.135
2018-03-09,73.48208333333334
2018-03-10,80.95375
2018-03-11,77.27
2018-03-12,74.11791666666666
2018-03-13,74.53375
2018-03-14,80.1076
2018-03-15,79.96083333333333
2018-03-16,75.62375
2018-03-17,72.08666666666666
2018-03-18,79.90217391304348
2018-03-19,84.12791666666666
2018-03-20,81.49791666666667
2018-03-21,82.86769230769231
2018-03-22,76.66791666666667
2018-03-23,80.39153846153846
2018-03-24,82.64708333333333
2018-03-25,90.82807692307694
2018-03-26,88.7948275862069
2018-03-27,89.78689655172413
2018-03-28,85.65961538461539
2018-03-29,87.098
2018-03-30,89.52749999999999
2018-03-31,88.05541666666666
2018-04-01,85.07884615384616
2018-04-02,86.62370370370371
2018-04-03,84.2068
2018-04-04,89.23777777777778
2018-04-05,82.43826086956521
2018-04-06,78.48826086956522
2018-04-07,78.12708333333333
2018-04-08,79.11192307692308
2018-04-09,74.99249999999999
2018-04-10,80.42166666666667
2018-04-11,76.85375
2018-04-12,80.5475
2018-04-13,74.95652173913044
2018-04-14,78.495
2018-04-15,85.13259259259259
2018-04-16,85.1637037037037
2018-04-17,87.01928571428572
2018-04-18,84.00208333333333
2018-04-19,91.84391304347825
2018-04-20,86.86666666666667
2018-04-21,80.848
2018-04-22,72.64833333333333
2018-04-23,72.55999999999999
2018-04-24,68.90583333333333
2018-04-25,73.2525
2018-04-26,73.405
2018-04-27,71.83083333333333
2018-04-28,73.46416666666666
2018-04-29,71.38666666666667
2018-04-30,73.77217391304347
2018-05-01,75.99249999999999
2018-05-02,70.07458333333334
2018-05-03,65.47708333333334
2018-05-04,67.6375
2018-05-05,81.86166666666666
2018-05-06,80.2576
2018-05-07,74.76185185185184
2018-05-08,70.04541666666667
2018-05-09,68.16416666666667
2018-05-10,63.79833333333334
2018-05-11,67.51833333333333
2018-05-12,86.69888888888889
2018-05-13,81.11538461538461
2018-05-14,69.82166666666667
2018-05-15,66.02916666666667
2018-05-16,77.03538461538461
2018-05-17,83.53923076923077
2018-05-18,78.47041666666667
2018-05-19,88.42291666666667
2018-05-20,71.08130434782609
2018-05-21,70.12083333333334
2018-05-22,69.66916666666667
2018-05-23,66.76666666666667
2018-05-24,67.12125
2018-05-25,71.09333333333333
2018-05-26,68.80916666666667
2018-05-27,65.71083333333333
2018-05-28,57.094166666666666
2018-05-29,60.81041666666667
